user_id,page,timestamp,clicks
38,home,2024-11-24 19:30:42,10
211,product,2024-11-24 19:30:43,10
888,home,2024-11-24 19:30:44,9
101,checkout,2024-11-24 19:30:45,1
479,product,2024-11-24 19:30:46,3
671,product,2024-11-24 19:30:47,5
881,checkout,2024-11-24 19:30:48,4
357,home,2024-11-24 19:30:49,10
778,checkout,2024-11-24 19:30:50,7
850,product,2024-11-24 19:30:51,8
178,home,2024-11-24 19:30:52,1
378,product,2024-11-24 19:30:53,6
366,home,2024-11-24 19:30:54,1
986,checkout,2024-11-24 19:30:55,7
824,checkout,2024-11-24 19:30:56,10
763,home,2024-11-24 19:30:57,4
437,home,2024-11-24 19:30:58,2
214,product,2024-11-24 19:30:59,5
270,product,2024-11-24 19:31:00,9
764,checkout,2024-11-24 19:31:01,3
171,product,2024-11-24 19:31:02,3
621,product,2024-11-24 19:31:03,5
620,product,2024-11-24 19:31:05,1
802,home,2024-11-24 19:31:06,9
873,home,2024-11-24 19:31:07,3
977,home,2024-11-24 19:31:08,5
743,checkout,2024-11-24 19:31:09,1
435,product,2024-11-24 19:31:10,8
32,home,2024-11-24 19:31:11,8
22,home,2024-11-24 19:31:12,10
833,checkout,2024-11-24 19:31:13,8
141,home,2024-11-24 19:31:14,4
456,home,2024-11-24 19:31:15,2
228,product,2024-11-24 19:31:16,3
336,checkout,2024-11-24 19:31:17,9
413,checkout,2024-11-24 19:31:18,1
602,product,2024-11-24 19:31:19,10
685,checkout,2024-11-24 19:31:20,3
391,product,2024-11-24 19:31:21,7
93,home,2024-11-24 19:31:22,3
195,checkout,2024-11-24 19:31:23,10
289,product,2024-11-24 19:31:24,6
853,checkout,2024-11-24 19:31:25,6
441,checkout,2024-11-24 19:31:26,5
700,product,2024-11-24 19:31:27,6
79,checkout,2024-11-24 19:31:28,4
33,checkout,2024-11-24 19:31:29,7
610,product,2024-11-24 19:31:30,2
660,product,2024-11-24 19:31:31,10
775,product,2024-11-24 19:31:32,2
89,checkout,2024-11-24 19:31:33,7
25,checkout,2024-11-24 19:31:34,8
397,product,2024-11-24 19:31:35,1
271,product,2024-11-24 19:31:36,1
419,product,2024-11-24 19:31:37,3
616,home,2024-11-24 19:31:38,8
451,checkout,2024-11-24 19:31:39,8
547,checkout,2024-11-24 19:31:40,8
324,home,2024-11-24 19:31:41,6
582,checkout,2024-11-24 19:31:42,10
795,home,2024-11-24 19:31:43,10
682,home,2024-11-24 19:31:44,10
171,checkout,2024-11-24 19:31:45,6
901,product,2024-11-24 19:31:46,10
447,product,2024-11-24 19:31:47,9
452,home,2024-11-24 19:31:48,9
436,product,2024-11-24 19:31:49,10
273,home,2024-11-24 19:31:50,10
14,home,2024-11-24 19:31:51,3
477,checkout,2024-11-24 19:31:52,9
455,checkout,2024-11-24 19:31:53,3
531,checkout,2024-11-24 19:31:54,2
959,home,2024-11-24 19:31:55,7
428,home,2024-11-24 19:31:56,7
613,home,2024-11-24 19:31:57,9
800,home,2024-11-24 19:31:58,5
49,product,2024-11-24 19:31:59,1
184,home,2024-11-24 19:32:00,7
737,home,2024-11-24 19:32:01,10
762,checkout,2024-11-24 19:32:02,2
304,home,2024-11-24 19:32:03,6
924,home,2024-11-24 19:32:04,5
626,product,2024-11-24 19:32:05,6
603,home,2024-11-24 19:32:06,10
959,home,2024-11-24 19:32:07,9
71,checkout,2024-11-24 19:32:08,8
702,product,2024-11-24 19:32:09,7
384,home,2024-11-24 19:32:10,4
504,home,2024-11-24 19:32:11,4
658,checkout,2024-11-24 19:32:12,3
676,product,2024-11-24 19:32:13,9
602,product,2024-11-24 19:32:14,7
495,checkout,2024-11-24 19:32:15,4
451,home,2024-11-24 19:32:16,10
239,product,2024-11-24 19:32:17,4
423,checkout,2024-11-24 19:32:18,3
967,home,2024-11-24 19:32:19,7
984,home,2024-11-24 19:32:20,4
326,checkout,2024-11-24 19:32:21,6
385,checkout,2024-11-24 19:32:22,5
14,checkout,2024-11-24 19:32:23,4
837,home,2024-11-24 19:32:24,6
427,checkout,2024-11-24 19:32:25,1
998,product,2024-11-24 19:32:26,7
97,checkout,2024-11-24 19:32:27,1
33,product,2024-11-24 19:32:28,7
837,checkout,2024-11-24 19:32:29,9
20,product,2024-11-24 19:32:30,8
766,checkout,2024-11-24 19:32:31,8
856,home,2024-11-24 19:32:32,4
615,home,2024-11-24 19:32:33,5
324,product,2024-11-24 19:32:34,1
664,home,2024-11-24 19:32:35,9
712,checkout,2024-11-24 19:32:36,3
460,checkout,2024-11-24 19:32:37,8
135,product,2024-11-24 19:32:38,2
140,product,2024-11-24 19:32:39,6
906,home,2024-11-24 19:32:40,3
802,home,2024-11-24 19:32:41,10
628,home,2024-11-24 19:32:42,2
972,product,2024-11-24 19:32:43,2
881,checkout,2024-11-24 19:32:44,1
940,checkout,2024-11-24 19:32:45,7
393,home,2024-11-24 19:32:46,10
269,home,2024-11-24 19:32:47,1
825,checkout,2024-11-24 19:32:48,5
930,checkout,2024-11-24 19:32:49,3
79,home,2024-11-24 19:32:50,10
309,product,2024-11-24 19:32:51,10
110,product,2024-11-24 19:32:52,2
19,checkout,2024-11-24 19:32:53,8
192,checkout,2024-11-24 19:32:54,1
643,checkout,2024-11-24 19:32:55,10
796,home,2024-11-24 19:32:56,6
386,checkout,2024-11-24 19:32:57,9
855,checkout,2024-11-24 19:32:58,8
318,product,2024-11-24 19:32:59,6
264,product,2024-11-24 19:33:00,7
756,checkout,2024-11-24 19:33:01,4
111,home,2024-11-24 19:33:02,8
96,home,2024-11-24 19:33:03,6
71,home,2024-11-24 19:33:04,5
419,home,2024-11-24 19:33:05,7
234,home,2024-11-24 19:33:06,8
59,home,2024-11-24 19:33:07,10
431,product,2024-11-24 19:33:08,5
601,checkout,2024-11-24 19:33:09,10
343,checkout,2024-11-24 19:33:10,6
827,product,2024-11-24 19:33:11,1
511,product,2024-11-24 19:33:12,10
41,home,2024-11-24 19:33:13,4
916,home,2024-11-24 19:33:14,8
322,checkout,2024-11-24 19:33:15,6
934,home,2024-11-24 19:33:16,5
848,checkout,2024-11-24 19:33:17,3
974,checkout,2024-11-24 19:33:18,8
856,home,2024-11-24 19:33:19,6
52,product,2024-11-24 19:33:20,8
889,home,2024-11-24 19:33:21,2
336,checkout,2024-11-24 19:33:22,1
839,home,2024-11-24 19:33:23,5
188,home,2024-11-24 19:33:24,8
125,checkout,2024-11-24 19:33:25,2
559,checkout,2024-11-24 19:33:26,1
788,product,2024-11-24 19:33:27,5
579,checkout,2024-11-24 19:33:28,3
259,product,2024-11-24 19:33:29,5
351,checkout,2024-11-24 19:33:30,1
896,product,2024-11-24 19:33:31,6
452,product,2024-11-24 19:33:32,1
373,product,2024-11-24 19:33:33,1
553,home,2024-11-24 19:33:34,5
915,product,2024-11-24 19:33:35,7
231,home,2024-11-24 19:33:36,8
918,checkout,2024-11-24 19:33:37,3
546,home,2024-11-24 19:33:38,5
955,home,2024-11-24 19:33:39,6
192,checkout,2024-11-24 19:33:40,8
600,checkout,2024-11-24 19:33:41,9
183,home,2024-11-24 19:33:42,1
332,product,2024-11-24 19:33:43,4
145,product,2024-11-24 19:33:44,6
700,product,2024-11-24 19:33:45,9
974,home,2024-11-24 19:33:46,9
158,home,2024-11-24 19:33:47,6
476,checkout,2024-11-24 19:33:48,5
531,home,2024-11-24 19:33:49,1
913,product,2024-11-24 19:33:50,9
784,home,2024-11-24 19:33:51,8
498,checkout,2024-11-24 19:33:52,3
30,product,2024-11-24 19:33:53,8
956,checkout,2024-11-24 19:33:54,10
831,product,2024-11-24 19:33:55,7
154,home,2024-11-24 19:33:56,7
463,product,2024-11-24 19:33:57,3
5,checkout,2024-11-24 19:33:58,1
385,home,2024-11-24 19:33:59,1
457,checkout,2024-11-24 19:34:00,3
852,checkout,2024-11-24 19:34:01,10
458,checkout,2024-11-24 19:34:02,3
242,product,2024-11-24 19:34:03,8
170,home,2024-11-24 19:34:04,3
509,checkout,2024-11-24 19:34:05,4
606,checkout,2024-11-24 19:34:06,3
390,product,2024-11-24 19:34:07,2
537,checkout,2024-11-24 19:34:08,7
486,home,2024-11-24 19:34:09,5
183,home,2024-11-24 19:34:10,7
484,home,2024-11-24 19:34:11,2
775,product,2024-11-24 19:34:12,3
7,product,2024-11-24 19:34:13,8
322,product,2024-11-24 19:34:14,9
662,product,2024-11-24 19:34:15,2
862,product,2024-11-24 19:34:16,7
248,checkout,2024-11-24 19:34:17,10
767,checkout,2024-11-24 19:34:18,8
643,home,2024-11-24 19:34:19,8
754,checkout,2024-11-24 19:34:20,2
101,checkout,2024-11-24 19:34:21,9
748,checkout,2024-11-24 19:34:22,6
991,home,2024-11-24 19:34:23,10
381,checkout,2024-11-24 19:34:24,3
431,product,2024-11-24 19:34:25,6
38,home,2024-11-24 19:34:26,9
800,product,2024-11-24 19:34:27,2
448,product,2024-11-24 19:34:28,2
27,checkout,2024-11-24 19:34:29,3
591,product,2024-11-24 19:34:30,5
803,product,2024-11-24 19:34:31,5
172,home,2024-11-24 19:34:32,6
693,home,2024-11-24 19:34:33,4
198,product,2024-11-24 19:34:34,2
105,product,2024-11-24 19:34:35,5
583,checkout,2024-11-24 19:34:36,4
444,checkout,2024-11-24 19:34:37,7
676,checkout,2024-11-24 19:34:38,8
853,checkout,2024-11-24 19:34:39,1
384,product,2024-11-24 19:34:40,6
359,home,2024-11-24 19:34:41,10
845,product,2024-11-24 19:34:42,4
882,product,2024-11-24 19:34:43,7
427,checkout,2024-11-24 19:34:44,5
43,home,2024-11-24 19:34:45,10
423,checkout,2024-11-24 19:34:46,7
259,checkout,2024-11-24 19:34:47,3
33,checkout,2024-11-24 19:34:49,1
805,home,2024-11-24 19:34:50,6
155,product,2024-11-24 19:34:51,2
370,checkout,2024-11-24 19:34:52,6
662,product,2024-11-24 19:34:53,2
505,product,2024-11-24 19:34:54,1
407,product,2024-11-24 19:34:55,5
219,product,2024-11-24 19:34:56,7
776,checkout,2024-11-24 19:34:57,8
308,product,2024-11-24 19:34:58,5
115,home,2024-11-24 19:34:59,6
89,checkout,2024-11-24 19:35:00,8
660,home,2024-11-24 19:35:01,7
501,product,2024-11-24 19:35:02,6
854,home,2024-11-24 19:35:03,10
403,checkout,2024-11-24 19:35:04,8
405,checkout,2024-11-24 19:35:05,7
311,home,2024-11-24 19:35:06,10
188,product,2024-11-24 19:35:07,3
668,product,2024-11-24 19:35:08,4
812,product,2024-11-24 19:35:09,6
819,checkout,2024-11-24 19:35:10,9
91,home,2024-11-24 19:35:11,7
907,home,2024-11-24 19:35:12,7
549,checkout,2024-11-24 19:35:13,3
640,home,2024-11-24 19:35:14,4
489,product,2024-11-24 19:35:15,6
242,checkout,2024-11-24 19:35:16,10
275,product,2024-11-24 19:35:17,7
775,product,2024-11-24 19:35:18,9
519,checkout,2024-11-24 19:35:19,8
15,home,2024-11-24 19:35:20,3
778,product,2024-11-24 19:35:21,2
33,checkout,2024-11-24 19:35:22,5
856,checkout,2024-11-24 19:35:23,3
695,home,2024-11-24 19:35:24,5
475,home,2024-11-24 19:35:25,7
525,product,2024-11-24 19:35:26,6
499,home,2024-11-24 19:35:27,1
555,product,2024-11-24 19:35:28,4
363,checkout,2024-11-24 19:35:29,6
82,home,2024-11-24 19:35:30,1
276,checkout,2024-11-24 19:35:31,7
559,checkout,2024-11-24 19:35:32,8
256,product,2024-11-24 19:35:33,1
662,home,2024-11-24 19:35:34,7
92,checkout,2024-11-24 19:35:35,1
225,product,2024-11-24 19:35:36,3
385,checkout,2024-11-24 19:35:37,4
763,product,2024-11-24 19:35:38,4
239,home,2024-11-24 19:35:39,8
13,product,2024-11-24 19:35:40,7
687,product,2024-11-24 19:35:41,3
376,home,2024-11-24 19:35:42,1
29,checkout,2024-11-24 19:35:43,1
465,checkout,2024-11-24 19:35:44,4
583,product,2024-11-24 19:35:45,1
373,home,2024-11-24 19:35:46,8
836,home,2024-11-24 19:35:47,2
898,checkout,2024-11-24 19:35:48,5
572,checkout,2024-11-24 19:35:49,2
469,checkout,2024-11-24 19:35:50,10
896,checkout,2024-11-24 19:35:51,5
476,checkout,2024-11-24 19:35:52,6
333,checkout,2024-11-24 19:35:53,5
429,checkout,2024-11-24 19:35:54,9
832,product,2024-11-24 19:35:55,4
302,product,2024-11-24 19:35:56,7
551,home,2024-11-24 19:35:57,1
435,home,2024-11-24 19:35:58,9
671,home,2024-11-24 19:35:59,3
193,product,2024-11-24 19:36:00,9
386,product,2024-11-24 19:36:01,1
242,product,2024-11-24 19:36:02,5
927,home,2024-11-24 19:36:03,1
827,home,2024-11-24 19:36:04,6
719,product,2024-11-24 19:36:05,1
534,home,2024-11-24 19:36:06,9
751,product,2024-11-24 19:36:07,8
955,home,2024-11-24 19:36:08,8
603,checkout,2024-11-24 19:36:09,5
75,product,2024-11-24 19:36:10,1
679,home,2024-11-24 19:36:11,6
138,product,2024-11-24 19:36:12,9
522,checkout,2024-11-24 19:36:13,5
870,checkout,2024-11-24 19:36:14,8
642,checkout,2024-11-24 19:36:15,7
434,product,2024-11-24 19:36:16,4
820,checkout,2024-11-24 19:36:17,8
899,home,2024-11-24 19:36:18,6
505,checkout,2024-11-24 19:36:19,3
746,product,2024-11-24 19:36:20,5
694,home,2024-11-24 19:36:21,7
994,checkout,2024-11-24 19:36:22,8
277,product,2024-11-24 19:36:23,3
211,checkout,2024-11-24 19:36:24,1
48,checkout,2024-11-24 19:36:25,1
625,product,2024-11-24 19:36:26,7
123,home,2024-11-24 19:36:27,4
77,home,2024-11-24 19:36:28,1
485,product,2024-11-24 19:36:29,3
806,home,2024-11-24 19:36:30,10
617,checkout,2024-11-24 19:36:31,4
861,checkout,2024-11-24 19:36:32,10
244,checkout,2024-11-24 19:36:33,2
846,product,2024-11-24 19:36:34,3
328,checkout,2024-11-24 19:36:35,2
974,checkout,2024-11-24 19:36:36,6
720,home,2024-11-24 19:36:37,4
487,checkout,2024-11-24 19:36:38,9
717,checkout,2024-11-24 19:36:39,9
190,home,2024-11-24 19:36:40,2
163,home,2024-11-24 19:36:41,8
139,home,2024-11-24 19:36:42,6
158,home,2024-11-24 19:36:43,10
56,checkout,2024-11-24 19:36:44,10
906,product,2024-11-24 19:36:45,7
999,home,2024-11-24 19:36:46,6
83,product,2024-11-24 19:36:47,8
346,home,2024-11-24 19:36:48,5
656,product,2024-11-24 19:36:49,2
431,product,2024-11-24 19:36:50,1
690,home,2024-11-24 19:36:51,7
377,product,2024-11-24 19:36:52,3
903,product,2024-11-24 19:36:53,6
771,home,2024-11-24 19:36:54,5
503,product,2024-11-24 19:36:55,5
210,checkout,2024-11-24 19:36:56,1
276,checkout,2024-11-24 19:36:57,7
859,home,2024-11-24 19:36:58,2
75,product,2024-11-24 19:36:59,2
109,checkout,2024-11-24 19:37:00,1
620,product,2024-11-24 19:37:01,10
1000,checkout,2024-11-24 19:37:02,10
814,checkout,2024-11-24 19:37:03,1
84,checkout,2024-11-24 19:37:04,4
683,checkout,2024-11-24 19:37:05,1
845,checkout,2024-11-24 19:37:06,6
383,product,2024-11-24 19:37:07,9
80,product,2024-11-24 19:37:08,9
159,checkout,2024-11-24 19:37:09,8
235,checkout,2024-11-24 19:37:10,1
263,checkout,2024-11-24 19:37:11,7
640,product,2024-11-24 19:37:12,4
207,home,2024-11-24 19:37:13,9
272,product,2024-11-24 19:37:14,9
93,product,2024-11-24 19:37:15,7
649,checkout,2024-11-24 19:37:16,7
835,product,2024-11-24 19:37:17,5
262,product,2024-11-24 19:37:18,7
116,home,2024-11-24 19:37:19,2
491,home,2024-11-24 19:37:20,8
931,product,2024-11-24 19:37:21,6
159,product,2024-11-24 19:37:22,9
518,checkout,2024-11-24 19:37:23,5
279,home,2024-11-24 19:37:24,2
663,product,2024-11-24 19:37:25,9
259,checkout,2024-11-24 19:37:26,10
689,home,2024-11-24 19:37:27,3
361,product,2024-11-24 19:37:28,1
990,checkout,2024-11-24 19:37:29,4
991,home,2024-11-24 19:37:30,5
812,home,2024-11-24 19:37:31,6
880,product,2024-11-24 19:37:32,8
326,product,2024-11-24 19:37:33,1
374,product,2024-11-24 19:37:34,1
345,checkout,2024-11-24 19:37:35,9
936,product,2024-11-24 19:37:36,2
807,checkout,2024-11-24 19:37:37,6
953,home,2024-11-24 19:37:38,1
768,product,2024-11-24 19:37:39,5
985,product,2024-11-24 19:37:40,7
148,home,2024-11-24 19:37:41,10
735,product,2024-11-24 19:37:42,6
544,product,2024-11-24 19:37:43,5
977,checkout,2024-11-24 19:37:44,5
351,checkout,2024-11-24 19:37:45,6
733,product,2024-11-24 19:37:46,4
301,home,2024-11-24 19:37:47,1
437,product,2024-11-24 19:37:48,1
254,product,2024-11-24 19:37:49,8
200,product,2024-11-24 19:37:50,6
82,checkout,2024-11-24 19:37:51,9
526,home,2024-11-24 19:37:52,3
967,product,2024-11-24 19:37:53,8
609,product,2024-11-24 19:37:54,7
514,product,2024-11-24 19:37:55,3
568,home,2024-11-24 19:37:56,6
957,product,2024-11-24 19:37:57,10
924,checkout,2024-11-24 19:37:58,9
614,home,2024-11-24 19:37:59,7
270,home,2024-11-24 19:38:00,2
561,home,2024-11-24 19:38:01,5
530,product,2024-11-24 19:38:02,4
515,product,2024-11-24 19:38:03,6
25,product,2024-11-24 19:38:04,10
885,home,2024-11-24 19:38:05,10
73,product,2024-11-24 19:38:06,5
288,home,2024-11-24 19:38:07,5
948,product,2024-11-24 19:38:08,2
473,checkout,2024-11-24 19:38:09,7
405,product,2024-11-24 19:38:10,2
102,product,2024-11-24 19:38:11,7
500,checkout,2024-11-24 19:38:12,10
490,product,2024-11-24 19:38:13,1
360,product,2024-11-24 19:38:14,3
373,home,2024-11-24 19:38:15,4
179,checkout,2024-11-24 19:38:16,8
771,home,2024-11-24 19:38:17,3
621,checkout,2024-11-24 19:38:18,3
983,checkout,2024-11-24 19:38:19,10
388,checkout,2024-11-24 19:38:20,5
324,checkout,2024-11-24 19:38:21,1
223,home,2024-11-24 19:38:22,2
753,checkout,2024-11-24 19:38:24,3
849,checkout,2024-11-24 19:38:25,9
471,home,2024-11-24 19:38:26,8
465,home,2024-11-24 19:38:27,3
732,home,2024-11-24 19:38:28,9
167,checkout,2024-11-24 19:38:29,8
638,home,2024-11-24 19:38:30,2
912,product,2024-11-24 19:38:31,2
217,product,2024-11-24 19:38:32,6
494,product,2024-11-24 19:38:33,9
7,checkout,2024-11-24 19:38:34,5
915,home,2024-11-24 19:38:35,7
912,product,2024-11-24 19:38:36,6
733,checkout,2024-11-24 19:38:37,8
38,home,2024-11-24 19:38:38,7
335,checkout,2024-11-24 19:38:39,6
736,home,2024-11-24 19:38:40,5
739,product,2024-11-24 19:38:41,3
556,checkout,2024-11-24 19:38:42,6
789,product,2024-11-24 19:38:43,10
796,product,2024-11-24 19:38:44,9
433,home,2024-11-24 19:38:45,3
349,checkout,2024-11-24 19:38:46,2
458,checkout,2024-11-24 19:38:47,3
194,home,2024-11-24 19:38:48,8
61,checkout,2024-11-24 19:38:49,4
786,home,2024-11-24 19:38:50,1
754,product,2024-11-24 19:38:51,3
566,checkout,2024-11-24 19:38:52,9
380,home,2024-11-24 19:38:53,8
317,checkout,2024-11-24 19:38:54,2
465,checkout,2024-11-24 19:38:55,1
808,checkout,2024-11-24 19:38:56,1
802,checkout,2024-11-24 19:38:57,1
254,product,2024-11-24 19:38:58,2
699,checkout,2024-11-24 19:38:59,8
401,checkout,2024-11-24 19:39:00,9
43,checkout,2024-11-24 19:39:01,3
527,checkout,2024-11-24 19:39:02,2
982,checkout,2024-11-24 19:39:03,10
386,checkout,2024-11-24 19:39:04,10
698,home,2024-11-24 19:39:05,2
35,product,2024-11-24 19:39:06,7
524,home,2024-11-24 19:39:07,6
78,product,2024-11-24 19:39:08,9
923,checkout,2024-11-24 19:39:09,7
15,home,2024-11-24 19:39:10,4
266,home,2024-11-24 19:39:11,3
802,checkout,2024-11-24 19:39:12,7
55,home,2024-11-24 19:39:13,9
992,checkout,2024-11-24 19:39:14,9
158,home,2024-11-24 19:39:15,8
20,product,2024-11-24 19:39:16,10
612,product,2024-11-24 19:39:17,8
458,product,2024-11-24 19:39:18,1
115,home,2024-11-24 19:39:19,1
226,home,2024-11-24 19:39:20,5
463,home,2024-11-24 19:39:21,6
417,product,2024-11-24 19:39:22,8
195,product,2024-11-24 19:39:23,2
754,home,2024-11-24 19:39:24,6
40,checkout,2024-11-24 19:39:25,6
960,product,2024-11-24 19:39:26,6
796,checkout,2024-11-24 19:39:27,9
457,checkout,2024-11-24 19:39:28,10
442,home,2024-11-24 19:39:29,2
15,home,2024-11-24 19:39:30,1
78,checkout,2024-11-24 19:39:31,10
904,home,2024-11-24 19:39:32,7
878,checkout,2024-11-24 19:39:33,1
834,home,2024-11-24 19:39:34,9
225,checkout,2024-11-24 19:39:35,7
647,home,2024-11-24 19:39:36,6
175,checkout,2024-11-24 19:39:37,10
671,product,2024-11-24 19:39:38,10
358,checkout,2024-11-24 19:39:39,6
88,checkout,2024-11-24 19:39:40,7
891,checkout,2024-11-24 19:39:41,4
707,product,2024-11-24 19:39:42,6
302,home,2024-11-24 19:39:43,1
366,product,2024-11-24 19:39:44,6
606,checkout,2024-11-24 19:39:45,7
413,checkout,2024-11-24 19:39:46,3
995,home,2024-11-24 19:39:47,1
325,home,2024-11-24 19:39:48,7
142,checkout,2024-11-24 19:39:49,3
288,product,2024-11-24 19:39:50,1
406,product,2024-11-24 19:39:51,1
395,product,2024-11-24 19:39:52,5
241,home,2024-11-24 19:39:53,3
642,home,2024-11-24 19:39:54,10
219,checkout,2024-11-24 19:39:55,3
176,product,2024-11-24 19:39:56,7
472,checkout,2024-11-24 19:39:57,4
495,checkout,2024-11-24 19:39:58,1
130,product,2024-11-24 19:39:59,6
457,checkout,2024-11-24 19:40:00,7
579,checkout,2024-11-24 19:40:01,2
730,product,2024-11-24 19:40:02,3
166,home,2024-11-24 19:40:03,2
943,home,2024-11-24 19:40:04,10
533,checkout,2024-11-24 19:40:05,10
915,checkout,2024-11-24 19:40:06,10
604,checkout,2024-11-24 19:40:07,6
15,product,2024-11-24 19:40:08,2
122,checkout,2024-11-24 19:40:09,9
150,checkout,2024-11-24 19:40:10,9
118,checkout,2024-11-24 19:40:11,8
506,checkout,2024-11-24 19:40:12,7
355,checkout,2024-11-24 19:40:13,2
133,checkout,2024-11-24 19:40:14,8
824,home,2024-11-24 19:40:15,2
838,home,2024-11-24 19:40:16,2
409,checkout,2024-11-24 19:40:17,4
610,checkout,2024-11-24 19:40:18,5
904,home,2024-11-24 19:40:19,4
11,checkout,2024-11-24 19:40:20,1
541,product,2024-11-24 19:40:21,3
461,home,2024-11-24 19:40:22,1
948,checkout,2024-11-24 19:40:23,10
934,home,2024-11-24 19:40:24,4
496,product,2024-11-24 19:40:25,8
71,product,2024-11-24 19:40:26,7
741,home,2024-11-24 19:40:27,8
492,home,2024-11-24 19:40:28,8
153,home,2024-11-24 19:40:29,6
711,product,2024-11-24 19:40:30,5
569,home,2024-11-24 19:40:31,2
877,home,2024-11-24 19:40:32,9
538,checkout,2024-11-24 19:40:33,5
769,product,2024-11-24 19:40:34,10
432,home,2024-11-24 19:40:35,6
479,checkout,2024-11-24 19:40:36,10
272,product,2024-11-24 19:40:37,9
593,product,2024-11-24 19:40:38,5
667,home,2024-11-24 19:40:39,8
511,product,2024-11-24 19:40:40,2
924,home,2024-11-24 19:40:41,10
573,checkout,2024-11-24 19:40:42,10
814,product,2024-11-24 19:40:43,3
138,checkout,2024-11-24 19:40:44,8
600,product,2024-11-24 19:40:45,6
80,checkout,2024-11-24 19:40:46,3
896,product,2024-11-24 19:40:47,8
914,product,2024-11-24 19:40:48,3
493,home,2024-11-24 19:40:49,5
166,product,2024-11-24 19:40:50,7
739,home,2024-11-24 19:40:51,6
754,product,2024-11-24 19:40:52,8
881,product,2024-11-24 19:40:53,4
451,product,2024-11-24 19:40:54,9
408,home,2024-11-24 19:40:55,6
371,product,2024-11-24 19:40:56,9
737,home,2024-11-24 19:40:57,9
208,product,2024-11-24 19:40:58,3
932,home,2024-11-24 19:40:59,6
888,checkout,2024-11-24 19:41:00,5
485,home,2024-11-24 19:41:01,7
675,checkout,2024-11-24 19:41:02,8
470,home,2024-11-24 19:41:03,7
805,home,2024-11-24 19:41:04,9
298,checkout,2024-11-24 19:41:05,7
247,product,2024-11-24 19:41:06,8
690,product,2024-11-24 19:41:07,4
529,product,2024-11-24 19:41:08,8
857,product,2024-11-24 19:41:09,4
694,home,2024-11-24 19:41:10,4
352,checkout,2024-11-24 19:41:11,6
522,product,2024-11-24 19:41:12,10
160,home,2024-11-24 19:41:13,5
246,home,2024-11-24 19:41:14,3
420,product,2024-11-24 19:41:15,7
840,product,2024-11-24 19:41:16,4
892,home,2024-11-24 19:41:17,3
538,home,2024-11-24 19:41:18,7
951,product,2024-11-24 19:41:19,9
760,home,2024-11-24 19:41:20,5
467,home,2024-11-24 19:41:21,2
510,home,2024-11-24 19:41:22,6
301,product,2024-11-24 19:41:23,9
104,home,2024-11-24 19:41:24,4
703,product,2024-11-24 19:41:25,1
600,home,2024-11-24 19:41:26,7
773,home,2024-11-24 19:41:27,4
70,checkout,2024-11-24 19:41:28,6
954,product,2024-11-24 19:41:29,10
452,product,2024-11-24 19:41:30,4
655,product,2024-11-24 19:41:31,9
327,product,2024-11-24 19:41:32,1
84,home,2024-11-24 19:41:33,1
20,home,2024-11-24 19:41:34,7
494,product,2024-11-24 19:41:35,7
892,home,2024-11-24 19:41:36,6
102,product,2024-11-24 19:41:37,2
495,checkout,2024-11-24 19:41:38,3
297,home,2024-11-24 19:41:39,3
304,checkout,2024-11-24 19:41:40,3
775,checkout,2024-11-24 19:41:41,9
300,home,2024-11-24 19:41:42,4
792,product,2024-11-24 19:41:43,8
457,checkout,2024-11-24 19:41:44,1
793,product,2024-11-24 19:41:45,4
167,checkout,2024-11-24 19:41:46,1
161,product,2024-11-24 19:41:47,6
716,home,2024-11-24 19:41:48,8
274,checkout,2024-11-24 19:41:49,8
910,checkout,2024-11-24 19:41:50,10
580,home,2024-11-24 19:41:51,5
144,home,2024-11-24 19:41:52,10
527,checkout,2024-11-24 19:41:53,7
118,home,2024-11-24 19:41:54,10
878,product,2024-11-24 19:41:55,2
187,product,2024-11-24 19:41:56,5
285,checkout,2024-11-24 19:41:57,6
278,checkout,2024-11-24 19:41:58,8
462,home,2024-11-24 19:41:59,7
901,home,2024-11-24 19:42:00,1
844,home,2024-11-24 19:42:01,8
26,home,2024-11-24 19:42:02,1
936,home,2024-11-24 19:42:03,4
377,checkout,2024-11-24 19:42:04,5
733,checkout,2024-11-24 19:42:05,10
575,home,2024-11-24 19:42:06,1
852,home,2024-11-24 19:42:07,6
863,checkout,2024-11-24 19:42:08,5
713,home,2024-11-24 19:42:10,3
168,product,2024-11-24 19:42:11,6
342,product,2024-11-24 19:42:12,8
99,checkout,2024-11-24 19:42:13,5
99,home,2024-11-24 19:42:14,5
174,product,2024-11-24 19:42:15,5
530,checkout,2024-11-24 19:42:16,7
406,home,2024-11-24 19:42:17,9
829,home,2024-11-24 19:42:18,9
724,product,2024-11-24 19:42:19,10
67,home,2024-11-24 19:42:20,3
88,product,2024-11-24 19:42:21,9
163,checkout,2024-11-24 19:42:22,3
577,home,2024-11-24 19:42:23,2
286,checkout,2024-11-24 19:42:24,8
370,home,2024-11-24 19:42:25,6
264,home,2024-11-24 19:42:26,10
846,product,2024-11-24 19:42:27,8
504,product,2024-11-24 19:42:28,7
674,checkout,2024-11-24 19:42:29,9
702,checkout,2024-11-24 19:42:30,4
796,home,2024-11-24 19:42:31,8
880,product,2024-11-24 19:42:32,1
293,checkout,2024-11-24 19:42:33,2
615,product,2024-11-24 19:42:34,9
36,product,2024-11-24 19:42:35,8
